5.884887953507775,1.5934299601008288
6.135317422074353,2.038841067978134
5.751667449066517,2.690961959623748
4.331073373957248,1.6347704089448982
5.426734370203757,1.538636872416361
4.269974147794747,1.949252505180095
5.156857755223812,1.4439468526924646
4.61787793942526,2.2604610428718317
6.342994236489633,1.1237458067513344
6.3037783139643135,2.3935205299410685
3.917262916638138,1.3440376205891953
5.416407534993491,1.8128939626912017
5.1357074629790915,2.3837986513480423
4.6291142228211495,2.0723642155501962
5.473565567493045,2.3961776653579703
6.755204031380423,2.757802856192644
5.240223291698106,1.894807133767559
7.363379761194527,2.2852494275117174
5.4256008860667455,1.5099064327519596
5.7752237225025835,1.6542703695033902
4.544476478983573,1.4059024181609279
4.48403974524128,2.02781822038964
3.507509702601264,1.6019049296394914
4.922702093950489,1.438193049455474
3.754390822298804,1.629982233831184
3.6000719891846127,2.273507385385254
4.011612419229818,2.34253306013589
5.920913923799136,1.466853090953339
5.04077101704925,1.7869315448345988
3.8679485430527665,1.851006848612913
4.759846602195222,2.31671221168921
6.021623016621064,1.509863531238762
4.5955623307871525,2.2364059100770604
6.173810769432365,0.9114422747132374
6.274662166389028,1.9251531991584343
6.528184616389933,1.8110538078393048
4.171398141893821,2.020063093203166
6.166579155882047,2.013689049475691
2.6480740462632086,2.305284407772763
3.394002875758958,1.5633508632526425
3.840718035317107,1.1796001918288799
3.74958804228979,1.5591163491732223
4.388769181131531,1.9761839114967836
4.6660176972180105,1.337943221061443
4.818309742429992,2.4350209888368224
5.948210729790539,2.060218331848469
5.619387106730671,2.3990305368123757
6.3616525798496015,2.758675740216706
4.6797218213761145,1.878511202223443
6.472798969333727,2.698132137791953
6.54065692003139,0.9519285839993945
4.780310609020887,0.5440893257210175
5.729935919825351,2.0248720901255464
5.052179493377828,1.9384210377554576
6.303371401096639,1.868918695181951
6.033114178905704,2.2475765602175675
5.356815833034376,2.2068789947780783
5.11070648718814,1.5108710684342062
5.716219573645866,2.3190101545169384
4.856115692584183,2.326783507130249
5.898928974183882,1.4268821171784256
4.857864502140907,1.8017732034470755
4.094839912567522,2.144143383640173
4.156822387544427,1.80573837326469
5.245398844670891,2.156457727219561
5.321546192646351,2.999034131005002
4.496312814651124,2.1118866554028686
3.7941560052891723,2.215268875021636
6.1534536181113015,2.5428547389290044
4.364188323256484,1.8750197915296525
6.262388233224213,1.9582430660964787
5.958674406234296,1.5651195713729855
6.383369479808614,2.4593992176678894
5.464045522258993,1.64288388441422
4.840289521487063,2.0676459567833456
5.2634120633051955,1.9531414587986795
4.78156225733535,2.0860687839741403
6.395559974923165,1.1020482765400277
3.628127401388622,1.309111636650095
4.313022381812231,1.2217319952949963
5.553119827790927,2.04280749055899
4.746222734095804,1.6952046330498018
5.156857728429901,2.0797156713768516
5.330262972728114,1.6739746414519798
5.649313212898185,1.3432430873418149
6.249436227739253,0.6240485996743341
4.406348210951449,1.4623186579088037
5.789744035870783,1.3358194666012668
